stime,timestamp,id,source,dest,nhops
26.470000,26.304782,0fmx1grkhKVkn6la,2,5,2
26.490000,26.422899,7fPujJeJPj1GrdKc,5,2,2
26.525000,26.406807,yhSokcPedaLRrtN5,2,5,2
26.745000,26.693202,3WTBX4US1bA66Nmw,5,1,3
26.770000,26.653802,xrjjVAyd60EjcTZB,2,5,2
26.846000,26.618650,v9lv7hxBwsDi3VjT,2,5,2
26.949000,12.844784,DI06MdxOpJGBJliK,1,5,3
26.959000,26.910004,q0SAXJ51qNLjtfrM,5,1,2
27.015000,26.933559,ZQplbhCJBr95AZvg,2,5,2
27.085000,12.892673,6gqgmdMEqpZ3MyjS,1,5,3
27.120000,27.045081,LaZ6K0wjmb0lSldK,2,5,2
27.223000,27.180046,AyNkhfWXnNvXoJGv,5,1,2
27.233000,27.157446,QsSOPAlkBVY4ksbb,2,5,2
27.286000,27.243232,FiE912xcubxAnYqv,5,1,2
27.296000,27.230297,Ttawmj6YA4dATwcl,2,5,2
27.400000,27.319328,AS9ZlLkWIDc0OXBU,2,5,2
27.460000,27.410459,XRd08SljIOmvZLi7,5,2,2
27.483000,27.439238,Ono066l3eZhR5YJR,5,2,2
27.505000,13.380735,9XQayRzWJICb8OBe,1,5,3
27.659000,27.602293,aIk35nCqZpO5wd8b,5,1,2
27.669000,27.567142,PIuHijIJolOP955a,2,5,2
27.746000,27.703029,yztgJFd715MWs4Mw,5,1,3
27.770000,27.727271,4VxhUUwACY6ZVJ2F,5,2,2
27.798000,27.755705,i9X2wnX9mAC9eYDh,5,2,2
27.872000,27.823058,7Qtqi5jUOxfemtwP,5,1,2
28.065000,27.984703,XpxTApvS3H3WcAt7,2,5,2
28.079000,28.036352,QAfegXyyLPisF2nT,5,2,2
28.112000,28.069601,gWDu6k7Lgn7yfo9X,5,1,2
28.127000,28.084080,sBmhJfiBlhU4zmp1,5,1,2
28.203000,28.160744,3sNdVu6mQjgNVmML,5,2,2
28.294000,28.251973,xoHrsIiQ0q5oGWYv,5,1,2
28.467000,28.424057,SC7YOPqOPN4Vqr4M,5,1,3
28.519000,28.476569,9vOxs99NH3zAFIYS,5,1,3
28.529000,28.462667,cPlU3sLgabHl7rRo,2,5,2
28.660000,28.605155,hZtcwcW3wwvJWq6Q,2,5,2
28.694000,28.647539,8oiPH0a3XjmgS2rL,5,1,2
28.714000,28.669108,32Z01JaAcnZyUJL6,5,2,2
28.926000,28.883875,MMo0t50gfZ4uLMGu,5,1,3
28.940000,28.888204,SmejUxGf30rWyutw,2,5,2
29.135000,15.443949,MVCVCrsRejypA3Fw,1,5,3
29.278000,29.229560,FFHNr8qMsHgW3R6X,5,1,2
29.301000,29.258142,pSkaU5rgXPkLBGwQ,5,2,2
29.347000,29.304240,2LXyzkIdCR5wUdZM,5,2,2
